year,gennme,prodnme,state,quarter,suppression,totalRX
2019,Eszopiclone,LUNESTA,KY,2,T,0
2019,Zaleplon,ZALEPLON,KY,2,F,41
2019,Zaleplon,ZALEPLON,KY,2,T,0
2019,Zolpidem Tartrate,AMBIEN,KY,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,KY,2,T,0
2019,Zolpidem Tartrate,EDLUAR,KY,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,2,F,10051
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,2,T,0
2019,Eszopiclone,ESZOPICLONE,KY,3,F,320
2019,Eszopiclone,ESZOPICLONE,KY,3,T,0
2019,Eszopiclone,LUNESTA,KY,3,T,0
2019,Zaleplon,ZALEPLON,KY,3,F,39
2019,Zaleplon,ZALEPLON,KY,3,T,0
2019,Zolpidem Tartrate,AMBIEN,KY,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,KY,3,T,0
2019,Zolpidem Tartrate,EDLUAR,KY,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,3,F,9881
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,3,T,0
2019,Eszopiclone,ESZOPICLONE,KY,4,F,264
2019,Eszopiclone,ESZOPICLONE,KY,4,T,0
2019,Eszopiclone,LUNESTA,KY,4,T,0
2019,Zaleplon,ZALEPLON,KY,4,F,43
2019,Zaleplon,ZALEPLON,KY,4,T,0
2019,Zolpidem Tartrate,AMBIEN,KY,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,KY,4,T,0
2019,Zolpidem Tartrate,EDLUAR,KY,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,4,F,9418
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,4,T,0
2019,Eszopiclone,ESZOPICLONE,LA,1,F,500
2019,Eszopiclone,ESZOPICLONE,LA,1,T,0
2019,Zaleplon,ZALEPLON,LA,1,F,375
2019,Zaleplon,ZALEPLON,LA,1,T,0
2019,Zolpidem Tartrate,AMBIEN,LA,1,T,0
2019,Zolpidem Tartrate,AMBIEN CR,LA,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,1,F,23246
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,1,T,0
2019,Eszopiclone,ESZOPICLONE,LA,2,F,493
2019,Eszopiclone,ESZOPICLONE,LA,2,T,0
2019,Zaleplon,ZALEPLON,LA,2,F,202
2019,Zaleplon,ZALEPLON,LA,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,LA,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,2,F,21816
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,2,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,LA,2,T,0
2019,Eszopiclone,ESZOPICLONE,LA,3,F,578
2019,Eszopiclone,ESZOPICLONE,LA,3,T,0
2019,Eszopiclone,LUNESTA,LA,3,T,0
2019,Zaleplon,ZALEPLON,LA,3,F,90
2019,Zaleplon,ZALEPLON,LA,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,LA,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,3,F,21756
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,3,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,LA,3,T,0
2019,Eszopiclone,ESZOPICLONE,LA,4,F,545
2019,Eszopiclone,ESZOPICLONE,LA,4,T,0
2019,Eszopiclone,LUNESTA,LA,4,T,0
2019,Zaleplon,ZALEPLON,LA,4,F,90
2019,Zaleplon,ZALEPLON,LA,4,T,0
2019,Zolpidem Tartrate,AMBIEN,LA,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,LA,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,4,F,20937
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,4,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,LA,4,T,0
2019,Eszopiclone,ESZOPICLONE,MA,1,F,415
2019,Eszopiclone,ESZOPICLONE,MA,1,T,0
2019,Eszopiclone,LUNESTA,MA,1,T,0
2019,Zaleplon,ZALEPLON,MA,1,F,255
2019,Zaleplon,ZALEPLON,MA,1,T,0
2019,Zolpidem Tartrate,AMBIEN,MA,1,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MA,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,1,F,16361
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,1,T,0
2019,Eszopiclone,ESZOPICLONE,MA,2,F,454
2019,Eszopiclone,ESZOPICLONE,MA,2,T,0
2019,Eszopiclone,LUNESTA,MA,2,T,0
2019,Zaleplon,ZALEPLON,MA,2,F,316
2019,Zaleplon,ZALEPLON,MA,2,T,0
2019,Zolpidem Tartrate,AMBIEN,MA,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MA,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,2,F,17994
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,2,T,0
2019,Eszopiclone,ESZOPICLONE,MA,3,F,489
2019,Eszopiclone,ESZOPICLONE,MA,3,T,0
2019,Eszopiclone,LUNESTA,MA,3,T,0
2019,Zaleplon,ZALEPLON,MA,3,F,285
2019,Zaleplon,ZALEPLON,MA,3,T,0
2019,Zolpidem Tartrate,AMBIEN,MA,3,F,14
2019,Zolpidem Tartrate,AMBIEN,MA,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MA,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,3,F,15810
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,3,T,0
2019,Eszopiclone,ESZOPICLONE,MA,4,F,556
2019,Eszopiclone,ESZOPICLONE,MA,4,T,0
2019,Eszopiclone,LUNESTA,MA,4,T,0
2019,Zaleplon,ZALEPLON,MA,4,F,257
2019,Zaleplon,ZALEPLON,MA,4,T,0
2019,Zolpidem Tartrate,AMBIEN,MA,4,F,17
2019,Zolpidem Tartrate,AMBIEN,MA,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MA,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,4,F,15865
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,4,T,0
2019,Eszopiclone,ESZOPICLONE,MD,1,F,1138
2019,Eszopiclone,ESZOPICLONE,MD,1,T,0
2019,Zaleplon,ZALEPLON,MD,1,F,325
2019,Zaleplon,ZALEPLON,MD,1,T,0
2019,Zolpidem Tartrate,EDLUAR,MD,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,1,F,15607
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,1,T,0
2019,Eszopiclone,ESZOPICLONE,MD,2,F,1041
2019,Eszopiclone,ESZOPICLONE,MD,2,T,0
2019,Zaleplon,ZALEPLON,MD,2,F,337
2019,Zaleplon,ZALEPLON,MD,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,2,F,14766
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,2,T,0
2019,Eszopiclone,ESZOPICLONE,MD,3,F,1022
2019,Eszopiclone,ESZOPICLONE,MD,3,T,0
2019,Zaleplon,ZALEPLON,MD,3,F,280
2019,Zaleplon,ZALEPLON,MD,3,T,0
2019,Zolpidem Tartrate,EDLUAR,MD,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,3,F,13160
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,3,T,0
2019,Eszopiclone,ESZOPICLONE,MD,4,F,1083
2019,Eszopiclone,ESZOPICLONE,MD,4,T,0
2019,Zaleplon,ZALEPLON,MD,4,F,269
2019,Zaleplon,ZALEPLON,MD,4,T,0
2019,Zolpidem Tartrate,EDLUAR,MD,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,4,F,14110
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,4,T,0
2019,Eszopiclone,ESZOPICLONE,ME,1,F,34
2019,Eszopiclone,ESZOPICLONE,ME,1,T,0
2019,Eszopiclone,LUNESTA,ME,1,T,0
2019,Zaleplon,ZALEPLON,ME,1,F,27
2019,Zaleplon,ZALEPLON,ME,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,1,F,1629
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,1,T,0
2019,Eszopiclone,ESZOPICLONE,ME,2,F,84
2019,Eszopiclone,ESZOPICLONE,ME,2,T,0
2019,Eszopiclone,LUNESTA,ME,2,T,0
2019,Zaleplon,ZALEPLON,ME,2,F,18
2019,Zaleplon,ZALEPLON,ME,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,2,F,1838
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,2,T,0
2019,Eszopiclone,ESZOPICLONE,ME,3,F,92
2019,Eszopiclone,ESZOPICLONE,ME,3,T,0
2019,Eszopiclone,LUNESTA,ME,3,T,0
2019,Zaleplon,ZALEPLON,ME,3,F,20
2019,Zaleplon,ZALEPLON,ME,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,3,F,1880
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,3,T,0
2019,Eszopiclone,ESZOPICLONE,ME,4,F,107
2019,Eszopiclone,ESZOPICLONE,ME,4,T,0
2019,Eszopiclone,LUNESTA,ME,4,T,0
2019,Zaleplon,ZALEPLON,ME,4,F,18
2019,Zaleplon,ZALEPLON,ME,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,4,F,1836
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,4,T,0
2019,Eszopiclone,ESZOPICLONE,MI,1,F,517
2019,Eszopiclone,ESZOPICLONE,MI,1,T,0
2019,Eszopiclone,LUNESTA,MI,1,T,0
2019,Zaleplon,ZALEPLON,MI,1,F,109
2019,Zaleplon,ZALEPLON,MI,1,T,0
2019,Zolpidem Tartrate,AMBIEN,MI,1,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MI,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,1,F,16765
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,1,T,0
2019,Eszopiclone,ESZOPICLONE,MI,2,F,483
2019,Eszopiclone,ESZOPICLONE,MI,2,T,0
2019,Eszopiclone,LUNESTA,MI,2,T,0
2019,Zaleplon,ZALEPLON,MI,2,F,95
2019,Zaleplon,ZALEPLON,MI,2,T,0
2019,Zolpidem Tartrate,AMBIEN,MI,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MI,2,T,0
2019,Zolpidem Tartrate,EDLUAR,MI,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,2,F,15404
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,2,T,0
2019,Eszopiclone,ESZOPICLONE,MI,3,F,484
2019,Eszopiclone,ESZOPICLONE,MI,3,T,0
2019,Eszopiclone,LUNESTA,MI,3,T,0
2019,Zaleplon,ZALEPLON,MI,3,F,72
2019,Zaleplon,ZALEPLON,MI,3,T,0
2019,Zolpidem Tartrate,AMBIEN,MI,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MI,3,F,17
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,3,F,14571
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,3,T,0
2019,Eszopiclone,ESZOPICLONE,MI,4,F,500
2019,Eszopiclone,ESZOPICLONE,MI,4,T,0
2019,Eszopiclone,LUNESTA,MI,4,T,0
2019,Zaleplon,ZALEPLON,MI,4,F,71
2019,Zaleplon,ZALEPLON,MI,4,T,0
2019,Zolpidem Tartrate,AMBIEN,MI,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MI,4,F,16
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,4,F,14000
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,4,T,0
2019,Zolpidem Tartrate,ZOLPIMIST,MI,4,T,0
2019,Eszopiclone,ESZOPICLONE,MN,1,F,1794
2019,Eszopiclone,ESZOPICLONE,MN,1,T,0
2019,Eszopiclone,LUNESTA,MN,1,T,0
2019,Zaleplon,ZALEPLON,MN,1,F,752
2019,Zaleplon,ZALEPLON,MN,1,T,0
2019,Zolpidem Tartrate,AMBIEN,MN,1,F,13
2019,Zolpidem Tartrate,AMBIEN,MN,1,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MN,1,F,36
2019,Zolpidem Tartrate,AMBIEN CR,MN,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,1,F,11788
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,1,T,0
2019,Eszopiclone,ESZOPICLONE,MN,2,F,1884
2019,Eszopiclone,ESZOPICLONE,MN,2,T,0
2019,Eszopiclone,LUNESTA,MN,2,T,0
2019,Zaleplon,ZALEPLON,MN,2,F,733
2019,Zaleplon,ZALEPLON,MN,2,T,0
2019,Zolpidem Tartrate,AMBIEN,MN,2,F,14
2019,Zolpidem Tartrate,AMBIEN,MN,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MN,2,F,32
2019,Zolpidem Tartrate,AMBIEN CR,MN,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,2,F,12010
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,2,T,0
2019,Eszopiclone,ESZOPICLONE,MN,3,F,1922
2019,Eszopiclone,ESZOPICLONE,MN,3,T,0
2019,Eszopiclone,LUNESTA,MN,3,T,0
2019,Zaleplon,ZALEPLON,MN,3,F,705
2019,Zaleplon,ZALEPLON,MN,3,T,0
2019,Zolpidem Tartrate,AMBIEN,MN,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MN,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,3,F,11178
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,3,T,0
2019,Eszopiclone,ESZOPICLONE,MN,4,F,2038
2019,Eszopiclone,ESZOPICLONE,MN,4,T,0
2019,Eszopiclone,LUNESTA,MN,4,T,0
2019,Zaleplon,ZALEPLON,MN,4,F,700
2019,Zaleplon,ZALEPLON,MN,4,T,0
2019,Zolpidem Tartrate,AMBIEN,MN,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,MN,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,4,F,10860
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,4,T,0
2019,Eszopiclone,ESZOPICLONE,MO,1,F,2066
2019,Eszopiclone,ESZOPICLONE,MO,1,T,0
2019,Eszopiclone,LUNESTA,MO,1,T,0
2019,Zaleplon,ZALEPLON,MO,1,F,314
2019,Zaleplon,ZALEPLON,MO,1,T,0
2019,Zolpidem Tartrate,AMBIEN,MO,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,1,F,9753
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,1,T,0
2019,Eszopiclone,ESZOPICLONE,MO,2,F,1956
2019,Eszopiclone,ESZOPICLONE,MO,2,T,0
2019,Eszopiclone,LUNESTA,MO,2,T,0
2019,Zaleplon,ZALEPLON,MO,2,F,340
2019,Zaleplon,ZALEPLON,MO,2,T,0
2019,Zolpidem Tartrate,AMBIEN,MO,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,2,F,9270
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,2,T,0
2019,Eszopiclone,ESZOPICLONE,MO,3,F,2079
2019,Eszopiclone,ESZOPICLONE,MO,3,T,0
2019,Eszopiclone,LUNESTA,MO,3,T,0
2019,Zaleplon,ZALEPLON,MO,3,F,372
2019,Zaleplon,ZALEPLON,MO,3,T,0
2019,Zolpidem Tartrate,AMBIEN,MO,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,3,F,9405
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,3,T,0
2019,Eszopiclone,ESZOPICLONE,MO,4,F,1895
2019,Eszopiclone,ESZOPICLONE,MO,4,T,0
2019,Eszopiclone,LUNESTA,MO,4,T,0
2019,Zaleplon,ZALEPLON,MO,4,F,300
2019,Zaleplon,ZALEPLON,MO,4,T,0
2019,Zolpidem Tartrate,AMBIEN,MO,4,T,0
2019,Zolpidem Tartrate,EDLUAR,MO,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,4,F,8408
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,4,T,0
2019,Eszopiclone,ESZOPICLONE,MS,1,T,0
2019,Eszopiclone,LUNESTA,MS,1,T,0
2019,Zaleplon,ZALEPLON,MS,1,F,19
2019,Zaleplon,ZALEPLON,MS,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,1,F,1624
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,1,T,0
2019,Eszopiclone,ESZOPICLONE,MS,2,T,0
2019,Eszopiclone,LUNESTA,MS,2,T,0
2019,Zaleplon,ZALEPLON,MS,2,F,14
2019,Zaleplon,ZALEPLON,MS,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,2,F,1508
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,2,T,0
2019,Eszopiclone,ESZOPICLONE,MS,3,T,0
2019,Eszopiclone,LUNESTA,MS,3,T,0
2019,Zaleplon,ZALEPLON,MS,3,F,14
2019,Zaleplon,ZALEPLON,MS,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,3,F,1471
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,3,T,0
2019,Eszopiclone,ESZOPICLONE,MS,4,F,14
2019,Eszopiclone,ESZOPICLONE,MS,4,T,0
2019,Zaleplon,ZALEPLON,MS,4,F,32
2019,Zaleplon,ZALEPLON,MS,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,4,F,1459
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,4,T,0
2019,Eszopiclone,ESZOPICLONE,MT,1,F,194
2019,Eszopiclone,ESZOPICLONE,MT,1,T,0
2019,Zaleplon,ZALEPLON,MT,1,F,32
2019,Zaleplon,ZALEPLON,MT,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,1,F,4029
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,1,T,0
2019,Eszopiclone,ESZOPICLONE,MT,2,F,185
2019,Eszopiclone,ESZOPICLONE,MT,2,T,0
2019,Zaleplon,ZALEPLON,MT,2,F,17
2019,Zaleplon,ZALEPLON,MT,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,2,F,3866
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,2,T,0
2019,Eszopiclone,ESZOPICLONE,MT,3,F,226
2019,Eszopiclone,ESZOPICLONE,MT,3,T,0
2019,Zaleplon,ZALEPLON,MT,3,F,19
2019,Zaleplon,ZALEPLON,MT,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,3,F,4032
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,3,T,0
2019,Eszopiclone,ESZOPICLONE,MT,4,F,197
2019,Eszopiclone,ESZOPICLONE,MT,4,T,0
2019,Zaleplon,ZALEPLON,MT,4,F,24
2019,Zaleplon,ZALEPLON,MT,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,4,F,3662
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,4,T,0
2019,Eszopiclone,ESZOPICLONE,NC,1,F,536
2019,Eszopiclone,ESZOPICLONE,NC,1,T,0
2019,Eszopiclone,LUNESTA,NC,1,F,56
2019,Eszopiclone,LUNESTA,NC,1,T,0
2019,Zaleplon,ZALEPLON,NC,1,F,48
2019,Zaleplon,ZALEPLON,NC,1,T,0
2019,Zolpidem Tartrate,AMBIEN,NC,1,F,25
2019,Zolpidem Tartrate,AMBIEN CR,NC,1,F,16
2019,Zolpidem Tartrate,AMBIEN CR,NC,1,T,0
2019,Zolpidem Tartrate,INTERMEZZO,NC,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,1,F,11341
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,1,T,0
2019,Eszopiclone,ESZOPICLONE,NC,2,F,397
2019,Eszopiclone,ESZOPICLONE,NC,2,T,0
2019,Eszopiclone,LUNESTA,NC,2,F,41
2019,Eszopiclone,LUNESTA,NC,2,T,0
2019,Zaleplon,ZALEPLON,NC,2,F,16
2019,Zaleplon,ZALEPLON,NC,2,T,0
2019,Zolpidem Tartrate,AMBIEN,NC,2,F,20
2019,Zolpidem Tartrate,AMBIEN,NC,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,NC,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,2,F,9114
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,2,T,0
2019,Eszopiclone,ESZOPICLONE,NC,3,F,546
2019,Eszopiclone,ESZOPICLONE,NC,3,T,0
2019,Eszopiclone,LUNESTA,NC,3,F,36
2019,Eszopiclone,LUNESTA,NC,3,T,0
2019,Zaleplon,ZALEPLON,NC,3,F,33
2019,Zaleplon,ZALEPLON,NC,3,T,0
2019,Zolpidem Tartrate,AMBIEN,NC,3,F,22
2019,Zolpidem Tartrate,AMBIEN,NC,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,NC,3,F,16
2019,Zolpidem Tartrate,EDLUAR,NC,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,3,F,10251
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,3,T,0
2019,Eszopiclone,ESZOPICLONE,NC,4,F,573
2019,Eszopiclone,ESZOPICLONE,NC,4,T,0
2019,Eszopiclone,LUNESTA,NC,4,F,26
2019,Eszopiclone,LUNESTA,NC,4,T,0
2019,Zaleplon,ZALEPLON,NC,4,F,40
2019,Zaleplon,ZALEPLON,NC,4,T,0
2019,Zolpidem Tartrate,AMBIEN,NC,4,F,24
2019,Zolpidem Tartrate,AMBIEN,NC,4,T,0
2019,Zolpidem Tartrate,AMBIEN CR,NC,4,F,16
2019,Zolpidem Tartrate,AMBIEN CR,NC,4,T,0
2019,Zolpidem Tartrate,EDLUAR,NC,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,4,F,9566
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,4,T,0
2019,Eszopiclone,ESZOPICLONE,ND,1,F,67
2019,Eszopiclone,ESZOPICLONE,ND,1,T,0
2019,Zaleplon,ZALEPLON,ND,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,1,F,970
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,1,T,0
2019,Eszopiclone,ESZOPICLONE,ND,2,F,50
2019,Eszopiclone,ESZOPICLONE,ND,2,T,0
2019,Zaleplon,ZALEPLON,ND,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,2,F,811
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,2,T,0
2019,Eszopiclone,ESZOPICLONE,ND,3,F,84
2019,Eszopiclone,ESZOPICLONE,ND,3,T,0
2019,Zaleplon,ZALEPLON,ND,3,F,17
2019,Zaleplon,ZALEPLON,ND,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,3,F,772
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,3,T,0
2019,Eszopiclone,ESZOPICLONE,ND,4,F,56
2019,Eszopiclone,ESZOPICLONE,ND,4,T,0
2019,Zaleplon,ZALEPLON,ND,4,F,13
2019,Zaleplon,ZALEPLON,ND,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,4,F,825
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,4,T,0
2019,Eszopiclone,ESZOPICLONE,NE,1,F,45
2019,Eszopiclone,ESZOPICLONE,NE,1,T,0
2019,Eszopiclone,LUNESTA,NE,1,T,0
2019,Zaleplon,ZALEPLON,NE,1,F,167
2019,Zaleplon,ZALEPLON,NE,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,1,F,2255
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,1,T,0
2019,Eszopiclone,ESZOPICLONE,NE,2,F,47
2019,Eszopiclone,ESZOPICLONE,NE,2,T,0
2019,Eszopiclone,LUNESTA,NE,2,T,0
2019,Zaleplon,ZALEPLON,NE,2,F,140
2019,Zaleplon,ZALEPLON,NE,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,2,F,2134
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,2,T,0
2019,Eszopiclone,ESZOPICLONE,NE,3,F,50
2019,Eszopiclone,ESZOPICLONE,NE,3,T,0
2019,Eszopiclone,LUNESTA,NE,3,T,0
2019,Zaleplon,ZALEPLON,NE,3,F,138
2019,Zaleplon,ZALEPLON,NE,3,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,3,F,2230
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,3,T,0
2019,Eszopiclone,ESZOPICLONE,NE,4,F,47
2019,Eszopiclone,ESZOPICLONE,NE,4,T,0
2019,Zaleplon,ZALEPLON,NE,4,F,81
2019,Zaleplon,ZALEPLON,NE,4,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,4,F,2032
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,4,T,0
2019,Eszopiclone,ESZOPICLONE,NH,1,F,140
2019,Eszopiclone,ESZOPICLONE,NH,1,T,0
2019,Eszopiclone,LUNESTA,NH,1,T,0
2019,Zaleplon,ZALEPLON,NH,1,F,92
2019,Zaleplon,ZALEPLON,NH,1,T,0
2019,Zolpidem Tartrate,AMBIEN,NH,1,T,0
2019,Zolpidem Tartrate,AMBIEN CR,NH,1,T,0
2019,Zolpidem Tartrate,INTERMEZZO,NH,1,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,1,F,1966
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,1,T,0
2019,Eszopiclone,ESZOPICLONE,NH,2,F,132
2019,Eszopiclone,ESZOPICLONE,NH,2,T,0
2019,Eszopiclone,LUNESTA,NH,2,T,0
2019,Zaleplon,ZALEPLON,NH,2,F,81
2019,Zaleplon,ZALEPLON,NH,2,T,0
2019,Zolpidem Tartrate,AMBIEN,NH,2,T,0
2019,Zolpidem Tartrate,AMBIEN CR,NH,2,T,0
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,2,F,1897
2019,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,2,T,0
2019,Eszopiclone,ESZOPICLONE,NH,3,F,166
2019,Eszopiclone,ESZOPICLONE,NH,3,T,0
2019,Eszopiclone,LUNESTA,NH,3,T,0
2019,Zaleplon,ZALEPLON,NH,3,F,61
2019,Zaleplon,ZALEPLON,NH,3,T,0
2019,Zolpidem Tartrate,AMBIEN,NH,3,T,0
2019,Zolpidem Tartrate,AMBIEN CR,NH,3,T,0
